"cust","x","t.x","litt","sales","first","T.cal"
22723,4,8.28571428571429,-3.77630741098878,390,2018-09-18,53.8571428571429
22724,1,0.142857142857143,-1.94591014905531,250,2019-02-11,33
22725,20,50.1428571428571,-1.73281061631436,2940,2018-03-22,79.5714285714286
22726,0,0,0,700,2017-06-23,118.428571428571
22727,0,0,0,185,2018-08-11,59.2857142857143
22728,1,0.428571428571429,-0.847297860387204,490,2019-02-26,30.8571428571429
22729,0,0,0,103.77,2017-05-28,122.142857142857
22730,2,97.5714285714286,3.72888478872764,520,2017-05-12,124.428571428571
22731,0,0,0,220,2018-11-03,47.2857142857143
22732,0,0,0,245,2019-08-22,5.57142857142857
22733,1,1,0,2264.16,2018-03-19,80
22734,1,0.142857142857143,-1.94591014905531,566.04,2018-03-17,80.2857142857143
22735,0,0,0,80,2019-06-20,14.5714285714286
22736,92,38.7142857142857,-173.143200726688,9448,2018-05-24,70.5714285714286
22737,15,44.1428571428571,11.8644646754252,26278.88,2017-06-23,118.428571428571
22738,0,0,0,202,2019-09-14,2.28571428571429
22739,0,0,0,188.68,2018-04-14,76.2857142857143
22740,2,17.8571428571429,2.01081303529074,421.02,2018-02-26,83
22741,0,0,0,160,2018-07-24,61.8571428571429
22742,0,0,0,690,2018-11-07,46.7142857142857
22743,1,0.428571428571429,-0.847297860387204,390,2018-04-08,77.1428571428571
22744,0,0,0,60,2019-02-23,31.2857142857143
22745,0,0,0,410,2019-04-17,23.7142857142857
22746,0,0,0,480,2018-08-10,59.4285714285714
22747,0,0,0,120,2019-05-05,21.1428571428571
22748,0,0,0,1200,2019-01-13,37.1428571428571
22749,2,13,0.607989372219635,390,2018-03-30,78.4285714285714
22750,1,0.428571428571429,-0.847297860387204,375,2017-04-30,126.142857142857
22751,0,0,0,700,2018-06-13,67.7142857142857
22752,3,27.1428571428571,2.40975155711975,348,2018-09-23,53.1428571428571
22753,0,0,0,500,2019-02-03,34.1428571428571
22754,1,16.8571428571429,2.82477447541035,110,2018-01-17,88.7142857142857
22755,0,0,0,330.19,2017-09-15,106.428571428571
22756,44,23.5714285714286,-40.0432009039745,38471.75,2017-02-25,135.285714285714
22757,1,11,2.39789527279837,170,2018-05-31,69.5714285714286
22758,1,28,3.3322045101752,497,2018-07-27,61.4285714285714
22759,0,0,0,400,2017-08-30,108.714285714286
22760,0,0,0,350,2018-05-04,73.4285714285714
22761,8,89.8571428571429,11.6825268404653,2986.7,2017-12-08,94.4285714285714
22762,4,43.4285714285714,6.97172095802619,509.2,2018-05-08,72.8571428571429
22763,0,0,0,113.21,2017-09-05,107.857142857143
22764,1,104.142857142857,4.64576358295334,990,2017-03-01,134.714285714286
22765,0,0,0,130,2018-03-17,80.2857142857143
22766,0,0,0,250,2017-05-28,122.142857142857
22767,0,0,0,60,2018-12-29,39.2857142857143
22768,0,0,0,120,2017-04-07,129.428571428571
22769,2,0.285714285714286,-3.89182029811063,261,2018-11-17,45.2857142857143
22770,3,1,-3.7582889054861,820,2018-11-05,47
22771,1,0.142857142857143,-1.94591014905531,220,2018-10-20,49.2857142857143
22772,0,0,0,210,2019-03-16,28.2857142857143
22773,0,0,0,350,2018-10-12,50.4285714285714
22774,0,0,0,650.94,2017-04-13,128.571428571429
22775,0,0,0,350,2018-04-02,78
22776,1,1.14285714285714,0.133531392624523,803.77,2017-06-23,118.428571428571
22777,3,35,3.69903182557795,690,2018-07-07,64.2857142857143
22778,0,0,0,360,2019-02-25,31
22779,0,0,0,122.64,2018-05-05,73.2857142857143
22780,0,0,0,90,2019-01-31,34.5714285714286
22781,1,0.142857142857143,-1.94591014905531,260,2019-07-13,11.2857142857143
22782,1,0.428571428571429,-0.847297860387204,1240,2019-06-20,14.5714285714286
22783,2,3.71428571428571,-0.672944473242426,230,2019-03-07,29.5714285714286
22784,0,0,0,250,2019-05-10,20.4285714285714
22785,0,0,0,70,2017-05-05,125.428571428571
22786,0,0,0,130,2017-05-05,125.428571428571
22787,4,1.57142857142857,-5.70419905454142,680,2019-05-18,19.2857142857143
22788,0,0,0,160,2018-10-26,48.4285714285714
22789,29,76.8571428571429,8.84443526673897,5310,2018-01-02,90.8571428571429
22790,1,12.8571428571429,2.55389952127495,500,2017-07-09,116.142857142857
22791,0,0,0,100,2019-03-06,29.7142857142857
22792,1,9.71428571428571,2.27359755612079,380,2018-06-22,66.4285714285714
22793,0,0,0,240,2018-11-02,47.4285714285714
22794,2,0.285714285714286,-3.89182029811063,339.63,2018-02-22,83.5714285714286
22795,0,0,0,80,2018-09-01,56.2857142857143
22796,0,0,0,130,2018-09-09,55.1428571428571
22797,1,0.285714285714286,-1.25276296849537,311.33,2018-04-14,76.2857142857143
22798,0,0,0,120,2019-02-03,34.1428571428571
22799,0,0,0,110,2019-03-30,26.2857142857143
22800,4,1.14285714285714,-6.17420268378715,572.64,2017-08-13,111.142857142857
22801,32,35,-17.3204481073129,4138,2018-08-18,58.2857142857143
22802,0,0,0,700,2017-06-23,118.428571428571
22803,1,6.28571428571429,1.83827948486295,490.57,2017-03-03,134.428571428571
22804,2,0.285714285714286,-3.89182029811063,360,2018-10-07,51.1428571428571
22805,0,0,0,91,2018-12-30,39.1428571428571
22806,0,0,0,400,2019-03-14,28.5714285714286
22807,4,41,4.87708724160784,650,2017-11-14,97.8571428571429
22808,1,0.142857142857143,-1.94591014905531,216,2019-05-17,19.4285714285714
22809,1,10.2857142857143,2.33075596996074,400,2017-03-14,132.857142857143
22810,0,0,0,250,2018-09-18,53.8571428571429
22811,0,0,0,126,2017-12-01,95.4285714285714
22812,1,8.71428571428571,2.164963715118,260,2018-12-24,40
22813,1,0.142857142857143,-1.94591014905531,176.6,2017-05-29,122
22814,0,0,0,200,2019-02-13,32.7142857142857
22815,5,66.4285714285714,12.3827137927638,970,2017-08-11,111.428571428571
22816,4,0.571428571428571,-7.78364059622125,1040,2018-03-07,81.7142857142857
22817,0,0,0,100,2018-12-05,42.7142857142857
22818,10,52,7.73209706251113,1008.68,2018-03-30,78.4285714285714
22819,1,0.142857142857143,-1.94591014905531,575.47,2018-04-25,74.7142857142857
22820,1,0.142857142857143,-1.94591014905531,240,2018-10-08,51
22821,0,0,0,350,2017-04-01,130.285714285714
22822,0,0,0,240,2018-10-11,50.5714285714286
22823,0,0,0,130,2017-10-28,100.285714285714
22824,5,5.57142857142857,-3.65420471418788,780.38,2018-04-23,75
22825,17,7.85714285714286,-15.8841958991864,6040,2019-04-04,25.5714285714286
22826,0,0,0,311.32,2017-04-01,130.285714285714
22827,0,0,0,300,2018-05-22,70.8571428571429
22828,0,0,0,180,2018-04-08,77.1428571428571
22829,0,0,0,80,2019-05-11,20.2857142857143
22830,1,1.57142857142857,0.451985123743057,300,2018-09-12,54.7142857142857
22831,4,2.28571428571429,-4.09476114210732,938,2018-02-14,84.7142857142857
22832,3,25.4285714285714,3.33760431561144,1027.47,2017-12-17,93.1428571428571
22833,0,0,0,120,2018-04-15,76.1428571428571
22834,0,0,0,130,2018-07-07,64.2857142857143
22835,19,4,-30.7339682070114,7090,2019-02-17,32.1428571428571
22836,0,0,0,120,2018-06-06,68.7142857142857
22837,0,0,0,210,2017-03-01,134.714285714286
22838,3,26.4285714285714,3.60014382442575,740,2018-03-29,78.5714285714286
22839,0,0,0,250,2019-05-14,19.8571428571429
22840,0,0,0,130,2018-05-01,73.8571428571429
22841,0,0,0,250,2018-01-06,90.2857142857143
22842,2,3.85714285714286,0.0202027073175195,2160.5,2017-10-14,102.285714285714
22843,0,0,0,175,2019-09-15,2.14285714285714
22844,0,0,0,455,2018-12-19,40.7142857142857
22845,0,0,0,390,2019-04-04,25.5714285714286
22846,0,0,0,130,2018-12-08,42.2857142857143
22847,0,0,0,540,2017-03-12,133.142857142857
22848,0,0,0,350,2018-05-19,71.2857142857143
22849,0,0,0,94.34,2017-08-10,111.571428571429
22850,0,0,0,80,2017-03-06,134
22851,4,0.571428571428571,-7.78364059622125,720,2018-02-24,83.2857142857143
22852,1,23.4285714285714,3.15395627876888,2084,2018-12-21,40.4285714285714
22853,0,0,0,145,2018-09-21,53.4285714285714
22854,1,12.8571428571429,2.55389952127495,110,2018-07-16,63
22855,0,0,0,200,2018-06-29,65.4285714285714
22856,0,0,0,300,2018-10-25,48.5714285714286
22857,0,0,0,100,2018-05-08,72.8571428571429
22858,1,0.428571428571429,-0.847297860387204,303.02,2017-08-31,108.571428571429
22859,0,0,0,330.19,2017-04-22,127.285714285714
22860,3,0.857142857142857,-4.45143608604605,384.73,2018-04-19,75.5714285714286
22861,2,65.4285714285714,6.2815798812657,969,2017-04-03,130
22862,0,0,0,169.81,2018-04-13,76.4285714285714
22863,0,0,0,250,2018-12-28,39.4285714285714
22864,0,0,0,198.11,2018-03-29,78.5714285714286
22865,0,0,0,180,2019-02-15,32.4285714285714
22866,0,0,0,130,2019-09-14,2.28571428571429
22867,2,3.14285714285714,-0.847297860387204,280,2017-05-13,124.285714285714
22868,0,0,0,500,2018-03-30,78.4285714285714
22869,0,0,0,433.5,2017-11-24,96.4285714285714
22870,0,0,0,150,2018-08-04,60.2857142857143
22871,0,0,0,311.32,2017-03-16,132.571428571429
22872,2,13.1428571428571,0.61903920840622,740,2018-01-27,87.2857142857143
22873,0,0,0,290,2019-06-07,16.4285714285714
22874,26,64.4285714285714,-0.276133390635436,4681,2018-03-30,78.4285714285714
22875,1,0.285714285714286,-1.25276296849537,340,2018-09-01,56.2857142857143
22876,2,7.71428571428571,0.752570601030746,405.66,2018-03-17,80.2857142857143
22877,3,23.8571428571429,2.95709448084857,716.79,2018-02-15,84.5714285714286
22878,0,0,0,700,2018-06-13,67.7142857142857
22879,0,0,0,132.08,2018-03-04,82.1428571428571
22880,0,0,0,1100,2019-02-22,31.4285714285714
22881,5,17.4285714285714,1.18043380701986,626.62,2017-03-03,134.428571428571
22882,0,0,0,120,2018-03-26,79
22883,1,8.42857142857143,2.13162729485041,343.21,2018-01-10,89.7142857142857
22884,0,0,0,80,2019-06-22,14.2857142857143
22885,5,0.714285714285714,-9.72955074527657,566.04,2017-10-05,103.571428571429
22886,1,4.28571428571429,1.45528723260684,213.21,2017-03-13,133
22887,2,5.28571428571429,-0.308301359654517,880,2019-04-26,22.4285714285714
22888,0,0,0,500,2019-08-22,5.57142857142857
22889,3,13.4285714285714,2.35095867727826,1530,2018-08-24,57.4285714285714
22890,0,0,0,113.21,2017-05-26,122.428571428571
22891,1,0.142857142857143,-1.94591014905531,160,2019-09-14,2.28571428571429
22892,0,0,0,250,2018-08-14,58.8571428571429
22893,2,0.428571428571429,-3.19867311755068,349.06,2017-03-23,131.571428571429
22894,0,0,0,91,2018-02-04,86.1428571428571
22895,0,0,0,103.77,2017-04-01,130.285714285714
22896,1,0.285714285714286,-1.25276296849537,350,2018-07-24,61.8571428571429
22897,0,0,0,110,2018-02-25,83.1428571428571
22898,3,10.7142857142857,-0.476438281456515,5700,2018-10-28,48.1428571428571
22899,3,0.714285714285714,-4.73911815849783,750,2018-11-06,46.8571428571429
22900,0,0,0,120,2019-02-03,34.1428571428571
22901,0,0,0,140,2019-03-21,27.5714285714286
22902,0,0,0,50,2019-05-02,21.5714285714286
22903,1,46.4285714285714,3.83791503327442,310,2017-04-09,129.142857142857
22904,1,5.14285714285714,1.6376087894008,250,2017-03-12,133.142857142857
22905,0,0,0,326,2019-05-23,18.5714285714286
22906,0,0,0,179.25,2017-05-12,124.428571428571
22907,0,0,0,50,2019-04-10,24.7142857142857
22908,1,0.571428571428571,-0.559615787935423,1556.6,2017-09-07,107.571428571429
22909,1,7.14285714285714,1.96611285637283,250,2019-05-02,21.5714285714286
22910,0,0,0,130,2018-01-02,90.8571428571429
22911,0,0,0,130,2018-10-14,50.1428571428571
22912,0,0,0,220,2019-07-04,12.5714285714286
22913,0,0,0,150,2018-09-07,55.4285714285714
22914,1,0.142857142857143,-1.94591014905531,273.77,2017-06-15,119.571428571429
22915,0,0,0,420,2018-05-10,72.5714285714286
22916,1,0.142857142857143,-1.94591014905531,330,2018-02-19,84
22917,0,0,0,103.77,2018-03-12,81
22918,1,26,3.25809653802148,1520,2018-09-21,53.4285714285714
22919,0,0,0,510,2018-06-22,66.4285714285714
22920,1,0.857142857142857,-0.154150679827258,680,2019-01-31,34.5714285714286
22921,1,0.428571428571429,-0.847297860387204,300,2019-03-01,30.4285714285714
22922,2,68,2.9625342041444,620.94,2017-03-24,131.428571428571
22923,1,0.285714285714286,-1.25276296849537,386,2018-12-07,42.4285714285714
22924,0,0,0,300,2018-12-25,39.8571428571429
22925,2,0.571428571428571,-2.50552593699074,500,2018-06-27,65.7142857142857
22926,1,13.1428571428571,2.57587842799373,500.8,2019-06-29,13.2857142857143
22927,0,0,0,924.8,2017-06-23,118.428571428571
22928,3,54,3.28115231432143,500,2018-07-04,64.7142857142857
22929,1,0.142857142857143,-1.94591014905531,154,2018-10-26,48.4285714285714
22930,0,0,0,110,2018-03-19,80
22931,0,0,0,100,2018-08-18,58.2857142857143
22932,0,0,0,110,2017-10-01,104.142857142857
22933,1,0.142857142857143,-1.94591014905531,260,2017-10-01,104.142857142857
22934,0,0,0,180,2017-03-24,131.428571428571
22935,0,0,0,120,2018-01-29,87
22936,0,0,0,670,2019-02-22,31.4285714285714
22937,11,28.7142857142857,1.42959403551701,7470,2018-07-17,62.8571428571429
22938,0,0,0,360,2017-12-29,91.4285714285714
22939,0,0,0,660,2018-08-21,57.8571428571429
22940,0,0,0,290,2018-06-01,69.4285714285714
22941,8,26.7142857142857,-4.06279120629336,952.26,2018-04-07,77.2857142857143
22942,3,27.4285714285714,5.52935966958074,920,2018-05-20,71.1428571428571
22943,0,0,0,75.47,2018-03-03,82.2857142857143
22944,2,0.285714285714286,-3.89182029811063,450,2017-07-21,114.428571428571
22945,0,0,0,220,2018-03-03,82.2857142857143
22946,1,0.142857142857143,-1.94591014905531,180,2018-01-19,88.4285714285714
22947,0,0,0,350,2019-02-06,33.7142857142857
22948,0,0,0,424.53,2017-07-27,113.571428571429
22949,0,0,0,230,2018-02-15,84.5714285714286
22950,2,3,-0.896088024556636,390,2018-12-01,43.2857142857143
22951,1,0.857142857142857,-0.154150679827258,3420,2018-10-09,50.8571428571429
22952,0,0,0,311.32,2017-10-27,100.428571428571
22953,2,44.4285714285714,3.22132181059647,735,2017-03-24,131.428571428571
22954,0,0,0,240,2018-03-21,79.7142857142857
22955,20,37.5714285714286,-14.7402772666896,2232.06,2017-04-04,129.857142857143
22956,0,0,0,290,2017-05-26,122.428571428571
22957,1,0.285714285714286,-1.25276296849537,350,2018-07-13,63.4285714285714
22958,0,0,0,180,2017-12-02,95.2857142857143
22959,1,0.285714285714286,-1.25276296849537,400,2017-05-13,124.285714285714
22960,1,1.57142857142857,0.451985123743057,760,2018-10-20,49.2857142857143
22961,1,0.285714285714286,-1.25276296849537,300,2018-11-13,45.8571428571429
22962,0,0,0,650,2018-08-20,58
22963,1,21.2857142857143,3.05803615689015,1520,2018-02-14,84.7142857142857
22964,2,0.285714285714286,-3.89182029811063,409.63,2018-02-04,86.1428571428571
22965,1,1.14285714285714,0.133531392624523,200,2018-04-07,77.2857142857143
22966,3,0.428571428571429,-5.83773044716594,421.31,2017-04-06,129.571428571429
22967,4,0.857142857142857,-6.68502830755314,700,2019-01-15,36.8571428571429
22968,0,0,0,230,2017-09-15,106.428571428571
22969,2,0.571428571428571,-2.50552593699074,531.89,2017-03-10,133.428571428571
22970,1,0.142857142857143,-1.94591014905531,240,2019-06-14,15.4285714285714
22971,0,0,0,450,2017-03-12,133.142857142857
22972,0,0,0,120,2018-03-20,79.8571428571429
22973,0,0,0,430,2018-08-17,58.4285714285714
22974,0,0,0,207.55,2017-08-07,112
22975,12,84,6.08993681397461,3224.5,2017-06-23,118.428571428571
22976,1,28,3.3322045101752,370,2018-06-08,68.4285714285714
22977,0,0,0,130,2018-04-02,78
22978,0,0,0,1150,2018-07-05,64.5714285714286
22979,3,13.1428571428571,0.0259007284321568,2090,2018-10-26,48.4285714285714
22980,0,0,0,344,2018-08-26,57.1428571428571
22981,1,0.285714285714286,-1.25276296849537,270,2018-07-19,62.5714285714286
22982,0,0,0,141.51,2017-08-07,112
22983,1,55.1428571428571,4.00992722040952,712.5,2017-10-15,102.142857142857
22984,0,0,0,50,2018-04-26,74.5714285714286
22985,0,0,0,550,2019-06-03,17
22986,1,0.285714285714286,-1.25276296849537,310,2018-07-19,62.5714285714286
22987,1,0.285714285714286,-1.25276296849537,440,2018-06-03,69.1428571428571
22988,0,0,0,510,2019-03-27,26.7142857142857
22989,1,30.1428571428571,3.40594798442075,730,2018-11-16,45.4285714285714
22990,0,0,0,110,2019-04-27,22.2857142857143
22991,1,34,3.52636052461616,200,2018-11-01,47.5714285714286
22992,1,0.285714285714286,-1.25276296849537,411.51,2018-02-10,85.2857142857143
22993,0,0,0,96.9,2019-09-04,3.71428571428571
22994,5,15,-0.0274452522731362,1180,2018-11-01,47.5714285714286
22995,0,0,0,180,2018-08-04,60.2857142857143
22996,0,0,0,260,2018-03-10,81.2857142857143
22997,42,76.7142857142857,5.42414630519882,18098.63,2018-01-07,90.1428571428571
22998,0,0,0,120,2018-06-26,65.8571428571429
22999,4,5.85714285714286,-0.633723760089145,938.68,2017-08-26,109.285714285714
23000,1,17.2857142857143,2.84988039654143,950,2018-03-08,81.5714285714286
23001,0,0,0,60,2017-04-08,129.285714285714
23002,0,0,0,700,2018-07-26,61.5714285714286
23003,0,0,0,510,2019-03-21,27.5714285714286
23004,0,0,0,180,2017-10-12,102.571428571429
23005,0,0,0,200,2018-10-17,49.7142857142857
23006,0,0,0,180,2017-08-18,110.428571428571
23007,0,0,0,300,2017-07-17,115
23008,0,0,0,283.02,2018-05-05,73.2857142857143
23009,0,0,0,180,2019-08-16,6.42857142857143
23010,1,0.428571428571429,-0.847297860387204,404.53,2017-03-09,133.571428571429
23011,0,0,0,400,2019-02-08,33.4285714285714
23012,1,0.285714285714286,-1.25276296849537,547.17,2017-03-01,134.714285714286
23013,2,66.1428571428571,2.24374459297111,560.43,2018-03-25,79.1428571428571
23014,0,0,0,612,2018-01-25,87.5714285714286
23015,5,2.85714285714286,-3.96122974948279,800,2018-07-05,64.5714285714286
23016,0,0,0,130,2017-03-29,130.714285714286
23017,0,0,0,80,2019-05-13,20
23018,0,0,0,250,2018-03-23,79.4285714285714
23019,0,0,0,360,2018-06-02,69.2857142857143
23020,19,43.1428571428571,-13.0778286097136,2037.81,2018-03-18,80.1428571428571
23021,32,95,5.50521176903869,2893,2017-12-03,95.1428571428571
23022,1,1.71428571428571,0.538996500732687,260,2019-02-22,31.4285714285714
23023,0,0,0,150,2019-01-05,38.2857142857143
23024,0,0,0,293.8,2019-07-05,12.4285714285714
23025,0,0,0,70,2019-01-17,36.5714285714286
23026,0,0,0,700,2018-06-13,67.7142857142857
23027,4,26,5.66296048013595,960,2018-07-16,63
23028,0,0,0,452.83,2018-03-02,82.4285714285714
23029,3,3.42857142857143,-2.74668799380762,410,2018-03-17,80.2857142857143
23030,5,9,-1.24075702838203,850,2019-01-15,36.8571428571429
23031,0,0,0,130,2017-09-15,106.428571428571
23032,1,13.7142857142857,2.61843804241252,350,2019-01-26,35.2857142857143
23033,0,0,0,169.81,2017-07-27,113.571428571429
23034,0,0,0,200,2018-01-28,87.1428571428571
23035,0,0,0,3000.02,2018-03-22,79.5714285714286
23036,1,0.142857142857143,-1.94591014905531,188.68,2017-05-07,125.142857142857
23037,0,0,0,45.47,2017-05-04,125.571428571429
23038,0,0,0,100,2018-05-21,71
23039,0,0,0,220,2018-03-26,79
23040,0,0,0,282,2018-08-03,60.4285714285714
23041,0,0,0,360,2018-11-05,47
23042,0,0,0,50,2018-08-10,59.4285714285714
23043,1,54.1428571428571,3.99162605602711,260,2017-11-24,96.4285714285714
23044,0,0,0,350,2018-07-17,62.8571428571429
23045,8,17.1428571428571,-5.44997341605307,1421,2019-01-06,38.1428571428571
23046,0,0,0,510,2018-10-12,50.4285714285714
23047,2,1.28571428571429,-1.81237875643079,521,2019-02-09,33.2857142857143
23048,0,0,0,91,2019-07-14,11.1428571428571
23049,0,0,0,600,2019-02-02,34.2857142857143
23050,0,0,0,360,2018-09-06,55.5714285714286
23051,1,16,2.77258872223978,160,2019-04-27,22.2857142857143
23052,2,7,2.45381606271797,320,2019-04-14,24.1428571428571
23053,1,0.142857142857143,-1.94591014905531,120,2019-04-27,22.2857142857143
23054,12,32,-0.372878395429266,8051,2018-01-16,88.8571428571429
23055,1,1.42857142857143,0.356674943938732,295,2018-07-07,64.2857142857143
23056,2,35,5.01063529409626,414,2018-03-31,78.2857142857143
23057,0,0,0,130,2019-02-23,31.2857142857143
23058,0,0,0,130,2018-08-07,59.8571428571429
23059,1,3,1.09861228866811,160,2019-07-06,12.2857142857143
23060,1,0.285714285714286,-1.25276296849537,349.06,2017-05-19,123.428571428571
23061,0,0,0,70,2017-08-20,110.142857142857
23062,3,14.1428571428571,3.22457384598284,920,2018-07-30,61
23063,1,1.14285714285714,0.133531392624523,730,2019-06-01,17.2857142857143
23064,4,16.4285714285714,0.0363973932374961,554.38,2018-04-12,76.5714285714286
23065,4,12.1428571428571,2.73395092953437,1814,2018-02-14,84.7142857142857
23066,0,0,0,130,2018-01-21,88.1428571428571
23067,4,3.28571428571429,-2.20769149307494,1850,2018-01-16,88.8571428571429
23068,0,0,0,1037.74,2018-02-16,84.4285714285714
23069,0,0,0,262.5,2017-10-14,102.285714285714
23070,4,0.857142857142857,-6.39734623510136,700,2018-11-25,44.1428571428571
23071,0,0,0,1050,2019-06-03,17
23072,0,0,0,60,2018-07-28,61.2857142857143
23073,1,0.285714285714286,-1.25276296849537,360,2018-12-14,41.4285714285714
23074,14,26.2857142857143,-16.2072074694839,3158,2018-03-10,81.2857142857143
23075,1,0.142857142857143,-1.94591014905531,190,2019-08-19,6
23076,1,70,4.24849524204936,535.66,2017-07-28,113.428571428571
23077,0,0,0,96,2018-12-25,39.8571428571429
23078,2,0.285714285714286,-3.89182029811063,390,2018-10-03,51.7142857142857
23079,0,0,0,210,2019-04-03,25.7142857142857
23080,0,0,0,130,2019-04-26,22.4285714285714
23081,0,0,0,630,2019-04-10,24.7142857142857
23082,0,0,0,350,2017-09-06,107.714285714286
23083,0,0,0,60,2019-05-25,18.2857142857143
23084,1,0.142857142857143,-1.94591014905531,849.06,2018-03-28,78.7142857142857
23085,0,0,0,180,2017-11-04,99.2857142857143
23086,0,0,0,200,2018-08-03,60.4285714285714
23087,0,0,0,1260,2018-12-10,42
23088,1,0.428571428571429,-0.847297860387204,613.5,2018-03-19,80
23089,4,0.714285714285714,-7.09049341566131,720,2019-02-18,32
23090,29,22.8571428571429,-11.3476020048001,11688.72,2017-12-01,95.4285714285714
23091,0,0,0,650,2019-06-03,17
23092,0,0,0,315,2018-08-18,58.2857142857143
23093,0,0,0,330,2017-09-26,104.857142857143
23094,3,22.2857142857143,2.310136682758,601.81,2018-02-27,82.8571428571429
23095,0,0,0,40,2017-03-12,133.142857142857
23096,3,25.2857142857143,1.38337465101655,842,2017-03-10,133.428571428571
23097,4,12.2857142857143,-1.60985449231931,490,2019-04-04,25.5714285714286
23098,0,0,0,130,2018-10-11,50.5714285714286
23099,0,0,0,91,2019-05-05,21.1428571428571
23100,3,17.1428571428571,0.0144720326085339,755.5,2018-08-30,56.5714285714286
23101,0,0,0,460,2019-03-22,27.4285714285714
23102,1,11.5714285714286,2.44853900561713,580,2018-08-21,57.8571428571429
23103,0,0,0,260,2019-05-25,18.2857142857143
23104,5,46.5714285714286,1.05240105359326,784.34,2018-04-10,76.8571428571429
23105,1,4.57142857142857,1.51982575374441,1740,2018-01-29,87
23106,54,57.2857142857143,-75.7918511609617,8200.6,2018-05-25,70.4285714285714
23107,0,0,0,300,2018-03-10,81.2857142857143
23108,7,4.28571428571429,-4.75973744570057,2193,2017-10-26,100.571428571429
23109,2,25.7142857142857,1.9831104327414,433.85,2018-01-01,91
23110,1,58.7142857142857,4.07268306544092,120,2018-03-09,81.4285714285714
23111,1,0.285714285714286,-1.25276296849537,261.42,2018-05-11,72.4285714285714
23112,0,0,0,100,2018-11-11,46.1428571428571
23113,0,0,0,283.02,2017-04-08,129.285714285714
23114,0,0,0,2924.54,2018-03-16,80.4285714285714
23115,25,115.714285714286,10.547033420784,5553.7,2017-06-06,120.857142857143
23116,0,0,0,113.21,2018-05-15,71.8571428571429
23117,0,0,0,260,2018-03-09,81.4285714285714
23118,9,12.5714285714286,-6.17519085557133,2371.71,2018-02-06,85.8571428571429
23119,4,1.14285714285714,-6.17420268378715,560,2019-05-09,20.5714285714286
23120,0,0,0,250,2018-01-07,90.1428571428571
23121,1,0.142857142857143,-1.94591014905531,210,2019-06-29,13.2857142857143
23122,2,16.4285714285714,0.844378150283865,518,2019-03-01,30.4285714285714
23123,0,0,0,100,2018-05-17,71.5714285714286
23124,19,25.5714285714286,2.27005913234466,2960,2017-09-12,106.857142857143
23125,0,0,0,130,2019-08-31,4.28571428571429
23126,1,0.142857142857143,-1.94591014905531,170,2018-06-02,69.2857142857143
23127,0,0,0,770,2018-06-13,67.7142857142857
23128,5,14.4285714285714,-0.703614096298664,1350.5,2018-11-12,46
23129,0,0,0,594,2017-08-30,108.714285714286
23130,1,6.85714285714286,1.92529086185258,610,2017-09-22,105.428571428571
23131,0,0,0,360,2019-05-01,21.7142857142857
23132,1,1.42857142857143,0.356674943938732,700,2018-06-03,69.1428571428571
23133,0,0,0,400,2019-02-02,34.2857142857143
23134,2,25.7142857142857,4.46426473291085,920,2018-12-05,42.7142857142857
23135,0,0,0,700,2019-06-03,17
23136,0,0,0,400,2018-10-11,50.5714285714286
23137,0,0,0,130,2019-04-08,25
23138,5,22,3.32299942425691,893.59,2017-06-02,121.428571428571
23139,0,0,0,160,2018-11-27,43.8571428571429
23140,0,0,0,330,2017-10-16,102
23141,0,0,0,550,2018-08-05,60.1428571428571
23142,1,0.142857142857143,-1.94591014905531,180,2018-08-18,58.2857142857143
23143,0,0,0,420,2018-06-29,65.4285714285714
23144,1,0.142857142857143,-1.94591014905531,190,2018-11-21,44.7142857142857
23145,0,0,0,550,2018-05-30,69.7142857142857
23146,0,0,0,130,2019-02-02,34.2857142857143
23147,0,0,0,120,2018-12-21,40.4285714285714
23148,0,0,0,80,2018-12-28,39.4285714285714
23149,0,0,0,320.76,2017-06-14,119.714285714286
23150,0,0,0,80,2019-06-16,15.1428571428571
23151,1,3,1.09861228866811,390,2018-12-17,41
23152,2,25.2857142857143,3.61806276304429,672.83,2018-04-18,75.7142857142857
23153,7,45.8571428571429,3.75167931530744,1020,2018-07-26,61.5714285714286
23154,7,72,7.89934525269877,2177.35,2017-05-25,122.571428571429
23155,1,28.8571428571429,3.36235754834589,243,2018-04-27,74.4285714285714
23156,1,0.714285714285714,-0.336472236621213,735.85,2017-04-27,126.571428571429
23157,2,108.142857142857,4.3403539382733,984.53,2017-05-13,124.285714285714
23158,24,25,0.693147180559945,15200,2018-01-10,89.7142857142857
23159,6,66.4285714285714,0.775626377330665,994,2018-03-06,81.8571428571429
23160,0,0,0,243,2018-07-06,64.4285714285714
23161,0,0,0,330.19,2018-03-07,81.7142857142857
23162,4,24.8571428571429,6.03795540779892,710,2018-07-24,61.8571428571429
23163,0,0,0,270,2019-04-05,25.4285714285714
23164,2,46.7142857142857,1.89507708325608,373.21,2017-12-09,94.2857142857143
23165,0,0,0,90,2017-11-12,98.1428571428571
23166,1,0.428571428571429,-0.847297860387204,1235.85,2017-04-24,127
23167,0,0,0,350,2018-12-14,41.4285714285714
23168,0,0,0,230,2018-01-05,90.4285714285714
23169,1,0.285714285714286,-1.25276296849537,390.19,2017-04-14,128.428571428571
23170,2,0.428571428571429,-3.19867311755068,575,2018-09-08,55.2857142857143
